item,movie_id,genre,continent
2108,2355,Animation,Europe|North America
2109,2356,Comedy,Europe
2110,2357,Drama,Europe|North America
2111,2358,Drama,Europe
2112,2359,Comedy,North America
2113,2360,Drama,North America
2114,2361,Comedy,North America
2115,2362,Drama,Europe
2116,2363,Action,Asia
2117,2364,Action,North America
2118,2365,Action,Asia|North America
2119,2366,Action,Asia
2120,2367,Action,North America
2121,2368,Action,Europe
2122,2369,Comedy,North America
2123,2370,Action,North America
2124,2371,Comedy,North America
2125,2372,Comedy,North America
2126,2373,Action,North America
2127,2374,Comedy,North America
2128,2375,Comedy,North America
2129,2376,Action,North America
2130,2377,Horror,North America
2131,2378,Comedy,North America
2132,2379,Comedy,North America
2133,2380,Comedy,North America
2134,2381,Comedy,North America
2135,2382,Comedy,North America
2136,2383,Comedy,North America
2137,2384,Children's,North America
2138,2385,Comedy,North America
2139,2386,Drama,North America
2140,2387,Comedy,North America
2141,2388,Drama,North America
2142,2389,Crime,North America
2143,2390,Comedy,North America
2144,2391,Crime,North America
2145,2392,Comedy,North America
2146,2393,Action,Europe|North America
2147,2394,Animation,North America
2148,2395,Comedy,North America
2149,2396,Comedy,Europe
2150,2397,Drama,Europe|North America
2151,2398,Drama,North America
2152,2399,Adventure,North America
2153,2400,Children's,North America
2154,2401,Western,North America
2155,2402,Action,Europe|North America
2156,2403,Action,Europe|North America
2157,2404,Action,Europe
2158,2405,Action,North America|Oceania
2159,2406,Action,Europe|North America
2160,2407,Comedy,North America
2161,2408,Comedy,North America
2162,2409,Action,North America
2163,2410,Action,North America
2164,2411,Action,North America
2165,2412,Action,North America
2166,2413,Comedy,Europe
2167,2414,Action,North America
2168,2415,Drama,North America
2169,2416,Comedy,Europe|North America
2170,2417,Comedy,North America
2171,2418,Comedy,North America
2172,2419,Drama,Europe|North America
2173,2420,Drama,North America
2174,2421,Action,North America
2175,2422,Action,North America
2176,2423,Comedy,North America
2177,2424,Comedy,North America
2178,2425,Crime,North America
2179,2426,Comedy,North America
2180,2427,Action,North America
2181,2428,Horror,North America
2182,2429,Adventure,Europe|North America
2183,2430,Adventure,North America
2184,2431,Comedy,Europe
2185,2432,Drama,North America
2186,2433,Drama,North America
2187,2434,Drama,Europe|North America
2188,2435,Drama,North America
2189,2436,Comedy,North America
2190,2437,Drama,Europe|North America
2191,2438,Drama,Europe|North America
2192,2439,Drama,Asia|Europe
2193,2440,Drama,North America
2194,2441,Drama,Europe|North America
2195,2442,Drama,North America
2196,2443,Drama,Europe|North America
2197,2444,Comedy,Europe|North America
2198,2445,Drama,Europe|North America
2199,2446,Thriller,North America
2200,2447,Comedy,Europe|North America
2201,2448,Horror,North America
2202,2449,Adventure,North America
2203,2450,Adventure,North America
2204,2451,Horror,Europe|North America
2205,2452,Horror,North America
2206,2453,Drama,Europe
2207,2454,Horror,Europe|North America
2208,2455,Horror,North America
2209,2456,Horror,Asia|Europe|North America
2210,2457,Action,North America
2211,2458,Comedy,North America
2212,2459,Horror,North America
2213,2460,Horror,North America
2214,2461,Horror,Europe|North America
2215,2462,Horror,North America
2216,2463,Comedy,North America
2217,2464,Horror,Europe|North America
2218,2465,Horror,Europe|North America
2219,2466,Drama,North America
2220,2467,Mystery,North America
2221,2468,Action,North America
2222,2469,Comedy,Europe|North America
2223,2470,Adventure,North America
2224,2471,Adventure,North America
2225,2472,Comedy,North America
2226,2473,Comedy,Europe
2227,2474,Drama,Europe|North America
2228,2475,Action,Asia
2229,2476,Action,North America
2230,2477,Adventure,North America
2231,2478,Comedy,North America
2232,2479,Drama,Europe|North America
2233,2480,Drama,North America
2234,2481,Drama,North America
2235,2482,Comedy,North America
2236,2483,Comedy,North America
2237,2484,Comedy,North America
2238,2485,Comedy,Europe
2239,2486,Drama,Oceania
2240,2487,Action,Europe|North America
2241,2488,Drama,Europe
2242,2490,Action,North America
2243,2491,Comedy,North America
2244,2492,Comedy,North America
2245,2493,Drama,North America
2246,2494,Documentary,Europe|North America
2247,2495,Animation,North America
2248,2496,Comedy,North America|Oceania
2249,2497,Romance,North America
2250,2498,Comedy,North America
2251,2499,Comedy,North America
2252,2500,Comedy,Europe|North America
2253,2501,Drama,Europe
2254,2502,Comedy,North America
2255,2503,Drama,North America
2256,2504,Comedy,North America
2257,2505,Thriller,North America
2258,2506,Comedy,North America
2259,2507,Comedy,Europe
2260,2509,Comedy,Europe
2261,2511,Crime,Europe
2262,2512,Drama,Asia
2263,2513,Horror,North America
2264,2514,Horror,North America
2265,2515,Horror,Europe|North America
2266,2516,Horror,Europe
2267,2517,Horror,North America
2268,2518,Comedy,Europe
2269,2519,Horror,North America
2270,2520,Drama,North America
2271,2521,Drama,Europe
2272,2522,Drama,Europe|North America|Oceania
2273,2523,Drama,Asia|Europe|North America
2274,2524,Action,Oceania
2275,2525,Action,Europe|North America
2276,2526,Sci-Fi,Asia|Oceania
2277,2527,Action,Europe|North America
2278,2528,Action,North America
2279,2529,Action,North America
2280,2530,Action,Europe|North America
2281,2531,Action,Asia|North America
2282,2532,Action,North America
2283,2533,Action,North America
2284,2534,Action,North America
2285,2535,Action,North America
2286,2536,Drama,North America
2287,2537,Adventure,North America
2288,2538,Documentary,North America
2289,2539,Comedy,North America
2290,2540,Action,North America
2291,2541,Drama,North America
2292,2542,Comedy,North America
2293,2543,Comedy,North America
2294,2544,Drama,North America
2295,2545,Comedy,North America
2296,2546,Drama,Asia
2297,2548,Horror,Asia|Europe|North America
2298,2549,Action,North America
2299,2550,Horror,Europe|North America
2300,2551,Drama,North America
2301,2552,Comedy,North America
2302,2553,Horror,Asia
2303,2554,Horror,Europe
2304,2555,Comedy,North America
2305,2556,Comedy,North America
2306,2557,Drama,North America
2307,2558,Comedy,North America
2308,2559,Animation,North America
2309,2560,Drama,North America
2310,2561,Crime,North America
2311,2562,Drama,North America
2312,2563,Drama,North America
2313,2565,Musical,North America
2314,2566,Animation,North America
2315,2567,Comedy,Europe
2316,2568,Action,North America
2317,2569,Drama,North America
2318,2570,Drama,North America
2319,2571,Action,Europe
2320,2572,Comedy,North America
2321,2573,Drama,North America
2322,2574,Comedy,Europe|North America
2323,2575,Drama,North America
2324,2576,Drama,Asia|North America
2325,2577,Comedy,Europe|North America
2326,2578,Sci-Fi,Asia
2327,2579,Drama,North America
2328,2580,Crime,North America
2329,2581,Comedy,North America
2330,2582,Action,North America
2331,2583,Mystery,Europe|North America
2332,2584,Comedy,North America
2333,2585,Drama,Europe
2334,2586,Comedy,Europe
2335,2587,Comedy,North America
2336,2589,Comedy,North America
2337,2590,Drama,Europe|North America
2338,2591,Comedy,Europe|North America
2339,2593,Comedy,North America|Oceania
2340,2594,Drama,North America
2341,2596,Comedy,Europe
2342,2597,Comedy,North America
2343,2598,Comedy,North America
2344,2599,Comedy,North America
2345,2600,Action,North America
2346,2602,Adventure,North America
2347,2605,Crime,North America
2348,2606,Comedy,North America
2349,2607,Drama,Europe|North America
2350,2608,Thriller,North America
2351,2609,Drama,North America
2352,2610,Drama,North America
2353,2611,Drama,North America
2354,2612,Drama,North America
2355,2613,Action,Europe
2356,2614,Action,North America
2357,2615,Adventure,Asia|Europe|North America
2358,2616,Action,Europe|North America
2359,2617,Action,North America
2360,2618,Comedy,North America
2361,2619,Drama,Europe
2362,2620,Drama,North America
2363,2621,Drama,North America
2364,2622,Comedy,North America
2365,2623,Comedy,North America
2366,2624,Drama,North America
2367,2625,Action,North America
2368,2626,Comedy,North America
2369,2627,Documentary,Asia|Europe|North America
2370,2628,Action,Oceania
2371,2629,Comedy,North America
2372,2630,Drama,North America
2373,2631,Comedy,North America
2374,2632,Drama,North America
2375,2633,Horror,North America
2376,2634,Horror,North America
2377,2635,Horror,Europe
2378,2636,Horror,Europe|North America
2379,2637,Horror,North America
2380,2638,Horror,Europe
2381,2639,Drama,North America
2382,2640,Action,North America
2383,2641,Action,North America
2384,2642,Action,North America
2385,2643,Action,North America
2386,2644,Horror,North America
2387,2646,Horror,North America
2388,2647,Horror,North America
2389,2648,Horror,North America
2390,2649,Horror,North America
2391,2650,Horror,North America
2392,2651,Horror,North America
2393,2652,Horror,North America
2394,2653,Horror,North America
2395,2654,Horror,Europe
2396,2655,Horror,North America
2397,2656,Horror,Europe|North America
2398,2657,Comedy,Europe
2399,2658,Sci-Fi,North America
2400,2659,Comedy,North America
2401,2660,Sci-Fi,North America
2402,2661,Sci-Fi,Europe|North America
2403,2662,Action,North America
2404,2663,Sci-Fi,North America
2405,2664,Horror,North America
2406,2665,Sci-Fi,North America
2407,2666,Sci-Fi,North America
2408,2667,Sci-Fi,North America
2409,2668,Horror,North America
2410,2669,War,North America
2411,2670,War,Asia|North America
2412,2671,Comedy,North America
2413,2672,Drama,North America
2414,2673,Drama,North America
2415,2674,Drama,Europe|North America
2416,2675,Comedy,North America
2417,2676,Drama,Europe
2418,2677,Documentary,North America
2419,2678,Drama,Europe
2420,2681,Comedy,North America
2421,2682,Drama,North America
2422,2683,Comedy,North America
2423,2685,Comedy,North America
2424,2686,Drama,Europe
2425,2687,Animation,North America
2426,2688,Drama,North America
2427,2689,Documentary,Europe|North America
2428,2690,Comedy,North America
2429,2691,Drama,North America
2430,2692,Action,North America
2431,2693,Documentary,North America
2432,2694,Comedy,Europe
2433,2695,Drama,North America
2434,2696,Comedy,North America
2435,2697,Comedy,North America
2436,2699,Action,North America
2437,2700,Animation,North America
2438,2701,Action,Europe|North America
2439,2702,Drama,Europe|North America
2440,2704,Drama,North America
2441,2705,Drama,North America|Oceania
2442,2706,Comedy,North America
2443,2707,Thriller,North America
2444,2708,Romance,North America
2445,2709,Children's,Europe|North America
2446,2710,Horror,Europe|North America
2447,2711,Drama,North America
2448,2712,Drama,Europe
2449,2713,Horror,Europe|North America
2450,2714,Drama,Europe
2451,2715,Comedy,North America
2452,2716,Comedy,North America
2453,2717,Comedy,North America
2454,2718,Comedy,North America|Oceania
2455,2719,Horror,Europe|North America
2456,2720,Action,North America
2457,2721,Romance,North America
2458,2722,Action,Europe
2459,2723,Action,Europe|North America
2460,2724,Comedy,Europe|North America
2461,2725,Drama,North America
2462,2726,Crime,Europe|Oceania
2463,2727,Film-Noir,North America
2464,2728,Drama,North America
2465,2729,Drama,North America
2466,2730,Drama,North America
2467,2731,Drama,North America
2468,2732,Drama,North America
2469,2733,Adventure,North America
2470,2734,Drama,North America
2471,2735,Action,North America
2472,2736,Comedy,Europe
2473,2737,Action,North America
2474,2738,Comedy,North America
2475,2739,Drama,North America
2476,2740,Horror,North America
2477,2741,Action,North America
2478,2742,Comedy,North America
2479,2743,Drama,North America
2480,2744,Drama,North America
2481,2745,Drama,North America
2482,2746,Comedy,Asia|North America
2483,2747,Comedy,Asia|North America
2484,2748,Action,North America
2485,2749,Drama,Asia|North America
2486,2750,Comedy,North America
2487,2751,Comedy,North America
2488,2752,Comedy,Europe|North America
2489,2754,Horror,North America
2490,2755,Drama,North America
2491,2756,Action,Europe|North America
2492,2757,Drama,North America
2493,2758,Drama,North America
2494,2759,Comedy,North America
2495,2760,Drama,Oceania
2496,2761,Animation,North America
2497,2762,Thriller,North America
2498,2763,Action,North America
2499,2764,Crime,North America
2500,2765,Comedy,North America
2501,2766,Comedy,Asia
2502,2767,Comedy,North America
2503,2768,Comedy,Europe|North America
2504,2769,Crime,Europe
2505,2770,Comedy,Europe
2506,2771,Drama,North America
2507,2772,Comedy,Europe
2508,2773,Drama,North America
2509,2774,Comedy,North America
2510,2775,Drama,Asia|North America
2511,2776,Documentary,North America
2512,2777,Drama,North America
2513,2778,Thriller,North America
2514,2779,Comedy,North America
2515,2780,Comedy,North America
2516,2781,Horror,Europe|North America
2517,2782,Horror,Asia|Europe
2518,2783,Horror,North America
2519,2784,Horror,Europe
2520,2785,Horror,Europe
2521,2786,Comedy,North America
2522,2787,Horror,North America
2523,2788,Comedy,North America
2524,2789,Horror,North America
2525,2790,Horror,North America
2526,2791,Comedy,Europe|North America
2527,2792,Comedy,North America
2528,2793,Comedy,North America
2529,2794,Comedy,Europe|North America
2530,2795,Comedy,North America
2531,2796,Comedy,North America
2532,2797,Comedy,Europe
2533,2798,Comedy,Europe
2534,2799,Comedy,North America
2535,2800,Animation,North America
2536,2801,Drama,North America
2537,2802,Action,North America
2538,2803,Thriller,Europe
2539,2804,Comedy,North America
2540,2805,Comedy,North America
2541,2806,Comedy,Europe
2542,2807,Action,North America
2543,2808,Action,North America
2544,2809,Comedy,Europe|North America
2545,2810,Animation,North America
2546,2811,Comedy,Europe|North America
2547,2812,Action,North America
2548,2813,Documentary,Europe
2549,2814,Horror,North America
2550,2815,Action,North America
2551,2816,Action,North America
2552,2817,Action,North America
2553,2818,Action,Europe
2554,2819,Thriller,North America
2555,2820,Drama,North America
2556,2821,Adventure,North America
2557,2822,Adventure,North America
2558,2823,Action,North America
2559,2824,Documentary,North America
2560,2825,Drama,North America
2561,2826,Action,North America
2562,2827,Sci-Fi,North America
2563,2828,Children's,North America
2564,2829,Comedy,Europe|North America
2565,2830,Drama,North America
2566,2831,Drama,Europe
2567,2833,Romance,North America
2568,2834,Comedy,North America
2569,2835,Action,Europe|North America
2570,2836,Comedy,Europe|North America
2571,2837,Comedy,North America
2572,2839,Drama,North America
2573,2840,Thriller,Asia|North America
2574,2841,Thriller,Europe
2575,2842,Crime,Europe|North America
2576,2843,Comedy,North America
2577,2844,Drama,North America
2578,2845,Drama,North America
2579,2846,Children's,North America
2580,2847,Drama,North America
2581,2848,Drama,Europe|North America
2582,2849,Comedy,North America
2583,2850,Drama,Europe
2584,2852,Drama,North America
2585,2853,Horror,Asia
2586,2854,Horror,North America
2587,2855,Horror,North America
2588,2856,Thriller,North America
2589,2857,Animation,Europe|North America
2590,2858,Comedy,Europe
2591,2859,Documentary,Europe|North America
2592,2860,Comedy,North America
2593,2861,Comedy,North America
2594,2862,Drama,North America
2595,2863,Comedy,North America
2596,2864,Comedy,North America
2597,2865,Comedy,North America
2598,2866,Drama,North America
2599,2867,Comedy,Europe
2600,2868,Horror,North America
2601,2869,Drama,North America
2602,2870,Comedy,North America
2603,2871,Adventure,Europe|North America
2604,2872,Action,North America
2605,2873,Drama,North America
2606,2874,Comedy,North America
2607,2875,Drama,North America
2608,2876,Animation,Europe|North America
2609,2877,Drama,North America
2610,2878,Horror,North America
2611,2879,Action,North America
2612,2880,Action,North America
2613,2881,Action,North America
2614,2882,Drama,Europe|North America
2615,2883,Comedy,North America
2616,2884,Comedy,North America
2617,2885,Drama,North America
2618,2886,Children's,North America|South America
2619,2887,Drama,North America
2620,2888,Comedy,Europe
2621,2889,Comedy,Europe
2622,2890,Drama,Europe
2623,2891,Comedy,North America
2624,2892,Action,North America
2625,2893,Action,North America
2626,2894,Drama,North America
2627,2895,Adventure,North America
2628,2896,Western,North America
2629,2897,Comedy,North America
2630,2898,Horror,Africa|Europe|North America
2631,2899,Adventure,North America
2632,2900,Horror,North America
2633,2901,Horror,Europe|North America
2634,2902,Horror,Europe
2635,2903,Horror,North America
2636,2904,Drama,North America
2637,2905,Action,North America
2638,2906,Drama,Europe
2639,2907,Comedy,North America
2640,2908,Drama,North America
2641,2909,Documentary,North America
2642,2911,Drama,North America
2643,2912,Action,Europe
2644,2913,Comedy,North America
2645,2914,Comedy,North America
2646,2915,Comedy,North America
2647,2916,Action,North America
2648,2917,Crime,North America
2649,2918,Comedy,North America
2650,2919,Drama,North America
2651,2920,Drama,Europe|North America
2652,2921,Western,North America
2653,2922,Western,North America
2654,2923,Comedy,North America
2655,2924,Action,North America
2656,2925,Drama,North America
2657,2926,Comedy,North America
2658,2927,Drama,North America
2659,2928,Drama,North America
2660,2929,Drama,North America
2661,2930,Documentary,North America
2662,2931,Drama,North America
2663,2932,Drama,North America
2664,2933,Drama,North America
2665,2934,Musical,North America
2666,2935,Comedy,Europe
2667,2936,Comedy,North America
2668,2937,Comedy,North America
2669,2938,Drama,North America
2670,2939,Drama,North America
2671,2940,Film-Noir,North America
2672,2941,Musical,North America
2673,2942,Drama,North America
2674,2943,Drama,North America
2675,2944,Action,North America
2676,2945,Mystery,Europe
2677,2946,Comedy,North America
2678,2947,Action,Europe|North America
2679,2948,Action,Asia|North America
2680,2949,Action,North America
2681,2950,Adventure,Europe
2682,2951,Action,North America
2683,2952,Crime,North America
2684,2953,Children's,North America
2685,2955,Drama,Europe
2686,2956,Action,North America
2687,2959,Drama,North America
2688,2960,Drama,Europe
2689,2961,Comedy,North America
2690,2962,Comedy,Europe
2691,2963,Crime,Europe
2692,2964,Drama,Europe
2693,2965,Action,Europe
2694,2966,Drama,Europe
2695,2967,Drama,North America
2696,2968,Adventure,Europe
2697,2969,Drama,North America
2698,2970,Adventure,North America
2699,2971,Musical,North America
2700,2972,Drama,North America
2701,2973,Comedy,Europe
2702,2974,Horror,Europe|North America
2703,2975,Drama,Africa|Europe|North America
2704,2976,Drama,Europe
2705,2977,Comedy,North America
2706,2978,Comedy,Europe
2707,2979,Drama,Europe
2708,2981,Documentary,Europe
2709,2982,Horror,North America
2710,2983,Thriller,Europe
2711,2984,Documentary,Europe
2712,2985,Action,North America
2713,2986,Action,Europe
2714,2987,Adventure,Europe
2715,2988,Drama,Europe
2716,2989,Action,North America
2717,2990,Action,North America
2718,2991,Action,North America
2719,2992,Horror,North America
2720,2993,Action,North America
2721,2994,Drama,North America
2722,2995,Horror,North America
2723,2996,Drama,North America
2724,2997,Comedy,North America
2725,2998,Romance,Europe
2726,3000,Action,North America
2727,3001,Drama,North America
2728,3002,Documentary,North America
2729,3003,Comedy,North America
2730,3004,Comedy,North America
2731,3005,Thriller,North America
2732,3006,Drama,North America
2733,3007,Documentary,North America
2734,3008,Thriller,North America
2735,3010,Drama,North America
2736,3011,Drama,North America
2737,3012,Comedy,North America
2738,3013,Comedy,North America
2739,3014,Comedy,North America
2740,3015,Thriller,Europe
2741,3016,Horror,North America
2742,3017,Horror,North America
2743,3018,Horror,North America
2744,3019,Crime,North America
2745,3020,Action,North America
2746,3021,Horror,Europe
2747,3022,Comedy,North America
2748,3024,Horror,North America
2749,3025,Western,North America
2750,3026,Horror,North America
2751,3028,Comedy,North America
2752,3029,Action,North America
2753,3030,Comedy,North America
2754,3031,Comedy,North America
2755,3032,Sci-Fi,North America
2756,3033,Comedy,North America
2757,3034,Animation,North America
2758,3035,Comedy,North America
2759,3036,Adventure,North America
2760,3037,Comedy,North America
2761,3038,Drama,North America
2762,3039,Comedy,North America
2763,3040,Comedy,North America
2764,3041,Comedy,Oceania
2765,3042,Comedy,Oceania
2766,3043,Comedy,Oceania
2767,3044,Mystery,North America
2768,3045,Comedy,Europe|North America
2769,3046,Comedy,North America
2770,3047,Drama,North America
2771,3048,Comedy,North America
2772,3049,Comedy,North America
2773,3050,Drama,North America
2774,3051,Drama,Africa|Europe|North America
2775,3052,Comedy,North America
2776,3053,Drama,North America
2777,3054,Animation,North America
2778,3055,Thriller,North America
2779,3056,Thriller,Asia|North America
2780,3057,Comedy,North America
2781,3058,Horror,North America
2782,3060,Comedy,Europe|North America
2783,3061,Comedy,North America
2784,3062,Action,Europe|North America
2785,3063,Thriller,North America
2786,3064,Thriller,Europe|North America
2787,3065,Drama,Europe|North America
2788,3066,War,North America
2789,3067,Comedy,North America
2790,3068,Drama,North America
2791,3069,Drama,North America
2792,3070,Adventure,North America
2793,3071,Drama,North America
2794,3072,Comedy,North America
2795,3073,Drama,North America
2796,3074,Western,North America
2797,3075,Thriller,North America
2798,3076,Comedy,North America
2799,3077,Documentary,North America
2800,3078,Drama,Europe|North America
2801,3079,Drama,North America
2802,3081,Horror,North America
2803,3082,Action,North America
2804,3083,Comedy,North America
2805,3084,Documentary,North America
2806,3085,Horror,North America
2807,3086,Comedy,North America
2808,3087,Comedy,Europe
2809,3088,Comedy,North America
2810,3089,Drama,Europe|North America
2811,3090,Drama,North America
2812,3091,Drama,Europe
2813,3092,Drama,North America
2814,3093,Drama,Europe
2815,3094,Drama,Europe
2816,3095,Drama,North America
2817,3096,Comedy,Europe|North America
2818,3097,Comedy,North America
2819,3098,Drama,Europe|North America
2820,3099,Comedy,Asia|Europe|North America
2821,3100,Drama,North America
2822,3101,Thriller,Europe|North America
2823,3102,Thriller,Europe
2824,3103,Drama,Europe|North America
2825,3104,Action,North America
2826,3105,Drama,North America
2827,3106,Drama,North America
2828,3107,Action,North America
2829,3108,Comedy,North America
2830,3109,Drama,North America
2831,3110,Drama,North America
2832,3111,Drama,North America
2833,3112,Drama,North America
2834,3113,Action,North America
2835,3114,Animation,North America
2836,3115,Drama,North America
2837,3116,Drama,North America
2838,3117,Drama,North America
2839,3118,Drama,Europe|North America
2840,3119,Horror,Europe
2841,3120,Comedy,North America
2842,3121,Film-Noir,North America
2843,3122,Drama,North America
2844,3123,Comedy,North America
2845,3124,Comedy,Europe
2846,3125,Drama,North America
2847,3126,Drama,North America
2848,3127,Drama,North America
2849,3128,Drama,North America
2850,3129,Comedy,North America
2851,3130,Comedy,North America
2852,3131,Comedy,Europe
2853,3132,Comedy,North America
2854,3133,Comedy,North America
2855,3134,Drama,North America
2856,3135,Drama,Asia
2857,3136,Documentary,Europe|North America
2858,3137,Action,North America
2859,3138,Drama,Asia|North America
2860,3139,Action,North America
2861,3140,Comedy,North America
2862,3141,Drama,North America
2863,3142,Documentary,North America
2864,3143,Drama,North America
2865,3144,Comedy,North America
2866,3145,Drama,Europe
2867,3146,Comedy,North America
2868,3147,Drama,North America
2869,3148,Drama,Asia
2870,3149,Mystery,North America
2871,3150,Drama,North America
2872,3151,Crime,Europe
2873,3152,Drama,North America
2874,3153,Action,North America
2875,3154,Drama,North America
2876,3155,Drama,North America
2877,3156,Comedy,North America
2878,3157,Children's,North America
2879,3158,Drama,Europe|North America
2880,3159,Animation,Europe
2881,3160,Drama,North America
2882,3161,Drama,North America
2883,3162,Comedy,North America
2884,3163,Drama,Oceania
2885,3164,Drama,North America
2886,3165,Action,North America
2887,3166,Adventure,North America
2888,3167,Drama,South America
2889,3168,Adventure,Europe
2890,3169,Drama,North America
2891,3171,Drama,Asia
2892,3172,Adventure,North America
2893,3173,Drama,Europe|North America
2894,3174,Comedy,North America
2895,3175,Adventure,Europe
2896,3176,Drama,Europe
2897,3177,Comedy,North America
2898,3178,Drama,North America
2899,3179,Drama,Europe|North America
2900,3180,Comedy,North America
2901,3181,Drama,North America
2902,3182,Documentary,North America
2903,3183,Drama,North America|Oceania
2904,3185,Drama,Europe
2905,3186,Drama,North America
2906,3187,Drama,North America
2907,3188,Documentary,North America
2908,3189,Comedy,North America
2909,3190,Adventure,North America
2910,3192,Drama,North America
2911,3194,Drama,North America
2912,3196,Drama,North America
2913,3197,Action,North America
2914,3198,Drama,North America
2915,3199,Comedy,North America
2916,3200,Comedy,North America
2917,3201,Drama,Europe
2918,3202,Drama,North America
2919,3203,Thriller,North America
2920,3204,Thriller,North America
2921,3205,Horror,North America
2922,3206,Romance,Europe
2923,3207,Adventure,North America
2924,3208,Action,North America
2925,3209,Drama,North America
2926,3210,Comedy,North America
2927,3211,Drama,Europe
2928,3212,Drama,Europe
2929,3213,Animation,Europe|North America
2930,3214,Drama,Europe|North America
2931,3215,Drama,Europe|North America
2932,3216,Horror,North America
2933,3217,Drama,Europe|North America
2934,3218,Drama,North America
2935,3219,Thriller,Europe|North America
2936,3220,Drama,Europe|North America
2937,3221,Drama,Asia
2938,3222,Drama,North America
2939,3223,Drama,North America
2940,3224,Drama,North America
2941,3225,Comedy,North America
2942,3228,Comedy,North America
2943,3230,Thriller,North America
2944,3232,Comedy,North America
2945,3233,Comedy,Europe|North America
2946,3235,Comedy,North America
2947,3236,Western,Europe
2948,3237,Documentary,Europe|North America
2949,3238,Thriller,North America
2950,3239,Comedy,Europe|North America
2951,3240,Comedy,Europe
2952,3241,Comedy,North America
2953,3242,Comedy,North America
2954,3243,Comedy,North America
2955,3244,Comedy,North America
2956,3245,Drama,North America
2957,3246,Drama,North America
2958,3247,Comedy,North America
2959,3248,Comedy,North America
2960,3249,Thriller,North America
2961,3250,Drama,North America
2962,3251,Drama,North America
2963,3252,Drama,Europe|North America
2964,3253,Comedy,Europe
2965,3254,Comedy,North America
2966,3255,Comedy,North America
2967,3256,Action,Europe
2968,3257,Action,Europe|North America
2969,3258,Comedy,Europe|North America
2970,3259,Drama,North America
2971,3260,Drama,North America
2972,3261,Comedy,North America
2973,3262,Drama,North America
2974,3263,Comedy,Europe|North America
2975,3264,Comedy,North America
2976,3265,Action,North America
2977,3266,Action,North America
2978,3267,Action,North America
2979,3268,Action,Europe
2980,3269,Adventure,North America
2981,3270,Drama,North America
2982,3271,Drama,North America
2983,3272,Crime,Europe|North America
2984,3273,Horror,North America
2985,3274,Action,North America
2986,3275,Action,North America
2987,3276,Comedy,Asia|Europe|North America|South America
2988,3277,Drama,North America
2989,3281,Documentary,North America
2990,3282,Comedy,North America
2991,3283,Action,North America
2992,3284,Comedy,North America
2993,3285,Adventure,Europe
2994,3286,Comedy,Europe
2995,3287,Animation,North America
2996,3288,Drama,Europe
2997,3289,Drama,Europe
2998,3290,Comedy,North America
2999,3292,Film-Noir,North America
3000,3293,Drama,North America
3001,3294,Horror,Europe|North America
3002,3295,Drama,North America
3003,3296,Drama,North America
3004,3297,Documentary,North America
3005,3298,Drama,North America
3006,3299,Comedy,Asia|North America
3007,3300,Action,North America
3008,3301,Comedy,North America
3009,3302,Comedy,North America
3010,3303,Documentary,North America
3011,3304,Crime,North America
3012,3305,Film-Noir,North America
3013,3306,Comedy,North America
3014,3307,Comedy,North America
3015,3308,Comedy,North America
3016,3309,Comedy,North America
3017,3310,Action,North America
3018,3311,Western,North America
3019,3312,Drama,North America
3020,3313,Comedy,North America
3021,3314,Action,North America|Oceania
3022,3316,Action,North America
3023,3317,Comedy,Europe
3024,3318,Thriller,North America
3025,3319,Drama,North America
3026,3320,Comedy,Europe|North America
3027,3322,Comedy,Europe|North America
3028,3323,Comedy,North America
3029,3324,Comedy,North America
3030,3325,Comedy,North America
3031,3326,Comedy,North America
3032,3327,Documentary,Africa|North America
3033,3328,Crime,North America
3034,3329,Drama,North America
3035,3330,Drama,North America
3036,3331,Drama,Europe|North America
3037,3333,Drama,North America
3038,3334,Crime,North America
3039,3335,Crime,North America
3040,3337,Comedy,Europe|North America
3041,3338,Documentary,North America
3042,3339,War,North America
3043,3340,Horror,North America
3044,3341,Comedy,North America
3045,3342,Drama,North America
3046,3343,Comedy,North America
3047,3344,Horror,North America
3048,3345,Adventure,North America
3049,3346,Horror,Asia|Europe
3050,3347,Drama,North America
3051,3349,Comedy,North America
3052,3350,Drama,North America
3053,3351,Horror,Europe|North America
3054,3352,Drama,North America
3055,3353,Comedy,North America
3056,3354,Sci-Fi,North America
3057,3355,Thriller,North America
3058,3357,Drama,North America
3059,3358,Comedy,North America
3060,3359,Drama,North America
3061,3360,Drama,North America
3062,3361,Comedy,Europe|North America
3063,3362,Comedy,North America
3064,3363,Comedy,North America
3065,3364,Crime,North America
3066,3365,Western,North America
3067,3367,War,Europe|North America
3068,3368,Romance,North America
3069,3370,Drama,North America
3070,3371,Drama,North America
3071,3372,Action,North America
3072,3373,Western,Europe|North America
3073,3374,Drama,North America
3074,3375,Sci-Fi,North America
3075,3376,Romance,North America
3076,3377,Drama,North America
3077,3378,Drama,North America
3078,3379,Drama,North America
3079,3380,Film-Noir,North America
3080,3381,Comedy,Asia
3081,3382,Drama,North America
3082,3384,Action,North America
3083,3385,Comedy,Europe|North America
3084,3386,Drama,Europe|North America
3085,3387,Comedy,North America
3086,3388,Comedy,North America
3087,3389,Action,Europe
3088,3390,Adventure,North America
3089,3391,Comedy,North America
3090,3392,Comedy,Europe|North America
3091,3393,Comedy,Europe|North America
3092,3394,Comedy,North America
3093,3395,Comedy,North America
3094,3396,Children's,Asia|North America
3095,3397,Children's,North America
